"REF_DATE","GEO","DGUID","Indoor air quality","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","New Brunswick","2016A000213","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650458","5.29","22","","","","0"
"2013","New Brunswick","2016A000213","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650459","5.30","43","","","","0"
"2013","New Brunswick","2016A000213","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650460","5.31","25","","","","0"
"2013","New Brunswick","2016A000213","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650461","5.32","31","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650462","6.1","93","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as excellent","Percent","239","units ","0","v95650463","6.2","21","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as very good","Percent","239","units ","0","v95650464","6.3","43","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as good","Percent","239","units ","0","v95650465","6.4","29","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95650466","6.5","5","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as fair","Percent","239","units ","0","v95650467","6.6","4","","","","0"
"2013","Quebec","2016A000224","Rated indoor air quality as poor","Percent","239","units ","0","v95650468","6.7","1","E","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650469","6.8","3","","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709237","6.33","54","","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709238","6.34","","F","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709239","6.35","17","E","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709240","6.36","30","E","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709241","6.37","46","","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709242","6.38","26","E","","","0"
"2013","Quebec","2016A000224","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709243","6.39","","F","","","0"
"2013","Quebec","2016A000224","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650470","6.9","94","","","","0"
"2013","Quebec","2016A000224","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95650471","6.10","22","","","","0"
"2013","Quebec","2016A000224","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95650472","6.11","8","","","","0"
"2013","Quebec","2016A000224","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95650473","6.12","90","","","","0"
"2013","Quebec","2016A000224","Opened windows during the winter season","Percent","239","units ","0","v95650474","6.13","87","","","","0"
"2013","Quebec","2016A000224","Opened windows during the winter season, every day","Percent","239","units ","0","v95650475","6.14","29","","","","0"
"2013","Quebec","2016A000224","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95650476","6.15","34","","","","0"
"2013","Quebec","2016A000224","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95650477","6.16","24","","","","0"
"2013","Quebec","2016A000224","Never opened windows during the winter season","Percent","239","units ","0","v95650478","6.17","13","","","","0"
"2013","Quebec","2016A000224","Opened windows during the summer season","Percent","239","units ","0","v95650479","6.18","98","","","","0"
"2013","Quebec","2016A000224","Opened windows during the summer season, every day","Percent","239","units ","0","v95650480","6.19","83","","","","0"
"2013","Quebec","2016A000224","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95650481","6.20","12","","","","0"
"2013","Quebec","2016A000224","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95650482","6.21","4","","","","0"
"2013","Quebec","2016A000224","Never opened windows during the summer season","Percent","239","units ","0","v95650483","6.22","1","E","","","0"
"2013","Quebec","2016A000224","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95650484","6.23","54","","","","0"
"2013","Quebec","2016A000224","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95650485","6.24","16","","","","0"
"2013","Quebec","2016A000224","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95650486","6.25","42","","","","0"
"2013","Quebec","2016A000224","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95650487","6.26","34","","","","0"
"2013","Quebec","2016A000224","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95650488","6.27","15","","","","0"
"2013","Quebec","2016A000224","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95650489","6.28","7","","","","0"
"2013","Quebec","2016A000224","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650490","6.29","16","","","","0"
"2013","Quebec","2016A000224","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650491","6.30","48","","","","0"
"2013","Quebec","2016A000224","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650492","6.31","48","","","","0"
"2013","Quebec","2016A000224","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650493","6.32","29","","","","0"
"2013","Ontario","2016A000235","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650494","7.1","89","","","","0"
